comment_id,parent_id,author,text,published,like_count,is_top_level
UgwfbfTBvn236qOM1IZ4AaABAg,root,@Lazcanorealestate,I hope next iPhone displays holograms my idea Adrian Lazcano 😂,1727740800,0,
Ugxu8Eoay7ifTY08WCZ4AaABAg,root,@tw0anastasia,"Hello! I have an iPhone 11, which right now isn't working that well, is it worth to update to iPhone 16?",1727740800,0,
Ugz-k2VTKZnHfrFwRsp4AaABAg,root,@Saappari,ctrl+c ctrl+v,1727740800,0,
Ugzh85Pr59BgoxMKKKp4AaABAg,root,@comdnoive,"Apple does thing ""🙄🙄🙄""  Android Manufacturers copies exact thing a year later ""🤯🤯🤯""",1727740800,1,
UgxLiAKafYThT17Oz6h4AaABAg,root,@timothyjames731,"Despite the lack of updates, the crazy thing is we still wanted to upgrade to this latest minor change. @Marques I want to see a comparison of the 16 lineup with the 15 lineup.",1727740800,0,
Ugzxd52W8UhGFDonnWh4AaABAg,root,@jit9351,iPhone 16 and ps5 pro dropping at the same time is crazy,1727740800,0,
UgwQ7DvULdSRcKA9rDN4AaABAg,root,@FinanzasconEstilo17,Apple is a joke. Typing this from my S24 Ultra the KING,1727740800,0,
UgxyD1p1CkrVpS49jQR4AaABAg,root,@kamruzzamanuzzal3764,this years iphone line up feels.... like a scam,1727740800,0,
UgwpHEECQtcNFQrmIsh4AaABAg,root,@lonelywolf8219,"Being an Apple Fan , it is regrettable that apple has no innovation at all , same old stuff - it is probably going the Nokia and berry way .. Apple needs a Big change 😅",1727740800,0,
UgwpHEECQtcNFQrmIsh4AaABAg.A8DFYeKDqv-A8DFmg6A-KE,UgwpHEECQtcNFQrmIsh4AaABAg,@lonelywolf8219,& they turned off the comments lol 😂,1727740800,0,
Ugz2IFbWs_fR6Qg9mQ14AaABAg,root,@gameskyjumper1721,"Can you record a workout session, steps and pace, without the use of an Apple Watch?",1727740800,0,
Ugz8cbWOjBDr2oGxraR4AaABAg,root,@nitesh14able,atleast do 90hz on non pro models,1727740800,0,
UgywEub0S-4kICrAuQZ4AaABAg,root,@ThatChrisGuy33,I was waiting for too long for the new AirPods Max. Back to Sony!,1727740800,0,
UgyrgftWBeyWW8cx4_14AaABAg,root,@lazariaat,I wonder how phone case companies are going to form their cases when it comes to camera control,1727740800,0,
UgwNPBetrsyVrffm6uF4AaABAg,root,@minneman9137,I have a XS Max and was really wanting to upgrade. Disappointing that apple has fallen to this incremental upgrade strategy.,1727740800,0,
UgzjtObPDC-9SzIeWft4AaABAg,root,@weekend3804,Almost 20 million subscribers but he can’t sync the audio….,1727740800,0,
Ugyb7dDFhm6misU6eCh4AaABAg,root,@Seb_95,"iphone slowing down big time in terms of innovation, whilst samsung is steaming ahead with foldable phones etc. I can see Nvidia releasing their technology into phones soon if not releasing their own.",1727740800,0,
UgzKKs1guYxcQ0grjiR4AaABAg,root,@anmolforu,Feels like to wait for SEP 9th 2025,1727740800,0,
Ugzn70IllM9UagenmGB4AaABAg,root,@n0nvi0l3t,00:27 will you show up in any of Apple's commercials?,1727740800,0,
UgzveBStocUGAbknQo54AaABAg,root,@goodvibeframes,"Hey Marques, I'm sure no one would point it out but it is Alumin(I)um and not Aluminum ✌",1727740800,0,
UgwiGcoQHKrzDYU8_Dl4AaABAg,root,@shApYT,The base 16 the first good looking iPhone since the iPhone 5.,1727740800,0,
Ugz5mbilrlMKGFHNZFl4AaABAg,root,@jayc1139,"My current phone was released in june 2020, the mid range A71 5g...it has fast charging and a 60hz refresh rate...it cost me no more than 280$ new. The battery on standby lasts for up to 5 days still. Apple...what ARE you doing?...",1727740800,0,
Ugz3cnCNp6mcdc1hgLl4AaABAg,root,@yashpandey264,13:42 Can you give me your old airpods max if you buy a new one ?😜😅,1727740800,0,
Ugz6EwlleoGzeY42QXZ4AaABAg,root,@MDTALKIES,Great video brother ❤❤❤,1727740800,0,
UgwaififY6Xf5ApDVPR4AaABAg,root,@makke_,Congrats on the Gold Medal!,1727740800,0,
UgyVzAqGAxy83X2g4vl4AaABAg,root,@bassmasta9117,That fuckin garbage is exactly the same as the last 5 iphones,1727740800,0,
UgwdDxSO7NkUMntTJAN4AaABAg,root,@FYAHWEHL,I'll just save my money for the iPhone 20 while I'm still good with my iPhone 12,1727740800,0,
Ugxjb43gIct1ys0uD9J4AaABAg,root,@joseaavellanet4322,"Not crazy about the iPhone pro colors, I will keep my iPhone pro max for few more years. Really 60Hz display for the iPhone in 2024, the AirPods Max USB-c cable that was the big change and the same price. No big deal, let’s wait for 2025.",1727740800,0,
UgxBjmjec4ULhGWqdEd4AaABAg,root,@FloridaRaider,Same shit . But some nice colors,1727740800,0,
UgwkhP-N_Qm2na8A5MB4AaABAg,root,@Lazcanorealestate,Apple ya te toma el pelo por sacarte dinero,1727740800,0,
Ugw7vLmiJ_M2cNqd1sN4AaABAg,root,@matewa965,"3 million views in 6 hours, you’re such a goat",1727740800,0,
UgzziXszpHGOTdf7K_F4AaABAg,root,@elirantuil5003,"Its absolutly ridiculous that an 800$ ""premium"" device gets outfeatured by 400$ android phones.",1727740800,0,
UgzJTatLzwNPSM7aUKB4AaABAg,root,@nitrokyosho,"Apple will never make a fold because they would be copying Samsung who leads in innovation, apple is way beyond Samsung",1727740800,1,
UgwOCiaEQYnsZLv6l0Z4AaABAg,root,@blvck.8197,Bro how much did they pay you. The only thing separating this iPhone from the last 3 is the price 😂,1727740800,0,
UgwYyJFdj6g5-oAq6Fl4AaABAg,root,@henrydanzel4822,"During the Event, he kept saying S10 sip & MKBHD doubled down on that 😂",1727740800,0,
UgxgVNEjEOdmwihwMAJ4AaABAg,root,@IzzuddinIzz,First impression on Huawei Mate XT please!,1727740800,0,
Ugxz8jwzUdoT-ceTSbx4AaABAg,root,@PraveenRamavath,When you repeat lie enough times it becomes truth ! Apple is the trillion dollar fraud right in the middle of broad daylight !,1727740800,0,
UgxvFSYiE9bThAyrg_B4AaABAg,root,@GTChris,"You justify spending 800 on a new color and 550 on a usb-c port on 2 Apple products you already own. No wonder Apple uses your name and comments in their marketing, you basically gave every Apple stock owner a handjob by saying that.",1727740800,0,
UgwoDqKsNVtnQd_L6Zh4AaABAg,root,@flyaroundyourfire,I don’t know why you’d keep buying iPhones,1727740800,0,
UgyQvxN03j8O9VfpcN94AaABAg,root,@zuretadisaba4577,Not to be rude but anyone noticed the whistling sound he was making when he talks 🙄,1727740800,0,
UgxypA7U4YYLkRVLiEt4AaABAg,root,@serisuljhaman,"Imo, they will be more successful convincing people the new phones are worth $800-1200 if they couple the release of the hardware and software. Otherwise tiny little upgrades on their own, spaced out over time are probably not going to convince most people to open their wallets.",1727740800,0,
UgwdB0BZjNw2tpVeKEp4AaABAg,root,@ssmtb,To be honest the tech from Anker's banks intrigued me a lot more than those new Apple products,1727740800,0,
Ugzmdl5nIpeQP2GHo1x4AaABAg,root,@nadadlani,I upgraded from iPhone 7 Plus to iPhone 13 Pro Max. The way Apple is going I’m gonna upgrade next when iPhone 19 releases. The incremental adjustments (wouldn’t call them innovations) saves me a lotta cash!! Miss you Steve Jobs!!,1727740800,35,
Ugzmdl5nIpeQP2GHo1x4AaABAg.A8DFESgUJ2UA8DQMpkf8hr,Ugzmdl5nIpeQP2GHo1x4AaABAg,@syedafahd,So you are broke 😅,1727740800,0,
Ugzmdl5nIpeQP2GHo1x4AaABAg.A8DFESgUJ2UA8DQtT8cNxu,Ugzmdl5nIpeQP2GHo1x4AaABAg,@riymudirfr,So someone is broke because they don’t care about new colors? Ignorance.,1727740800,2,
Ugzmdl5nIpeQP2GHo1x4AaABAg.A8DFESgUJ2UA8DQuajl6s6,Ugzmdl5nIpeQP2GHo1x4AaABAg,@B4yoner,@syedafahd *smart,1727740800,0,
Ugzmdl5nIpeQP2GHo1x4AaABAg.A8DFESgUJ2UA8DR8ItVTEZ,Ugzmdl5nIpeQP2GHo1x4AaABAg,@willsmith4575,Yeah I’d say every 3 or 4 years is a good time for an upgrade.,1727740800,0,
Ugzmdl5nIpeQP2GHo1x4AaABAg.A8DFESgUJ2UA8DRPTwFAb4,Ugzmdl5nIpeQP2GHo1x4AaABAg,@ManneredFinance,"Dude, I'm using Iphone 7 Plus too.. As for people calling him broke, idk about him but lack of money isn't the reason I'm not upgrading. Its because I rather use my money elsewhere.",1727740800,0,
Ugzmdl5nIpeQP2GHo1x4AaABAg.A8DFESgUJ2UA8DRTbhzolV,Ugzmdl5nIpeQP2GHo1x4AaABAg,@Maxrauchenberger1,Omg please its the iphone. Its not a person or anything so please apple use the!,1727740800,0,
Ugzmdl5nIpeQP2GHo1x4AaABAg.A8DFESgUJ2UA8DRXxqVSJB,Ugzmdl5nIpeQP2GHo1x4AaABAg,@ManneredFinance,"@syedafahd  My net worth is prob higher than most ppl who are using the newest iphones while I'm using iphone 7+.. Moved over when my 13 broke and was just tired of stupid Apple prices and my use for the phone is text, call, and videos. Dont need a $1500 phone for that. I'll use that $1500 on a vacation anyday.",1727740800,0,
Ugzmdl5nIpeQP2GHo1x4AaABAg.A8DFESgUJ2UA8DS9KCHnDm,Ugzmdl5nIpeQP2GHo1x4AaABAg,@iOSalltheway,"I’ll only upgrade when they come out with the iPhone Fold. My iPhone 14 Pro is still feels top of the line and not too different compared to the latest iPhones today with the LTPO 120Hz OLED display and the Dynamic Island, might probably just get the battery replaced next year.",1727740800,0,
Ugzmdl5nIpeQP2GHo1x4AaABAg.A8DFESgUJ2UA8Fj9bi_l0W,Ugzmdl5nIpeQP2GHo1x4AaABAg,@nadadlani,"@syedafahd no dude. I’m not broke, I’d rather invest my money that earns me returns than keep up with the Joneses. But hey, I get where you’re coming from.",1727740800,0,
UgxsMC6WGZJhmQLY_sR4AaABAg,root,@shApYT,Next they are gonna put touch id into the lock button inspired by Sony.,1727740800,0,
UgxRZaRzq8vFOldVbEJ4AaABAg,root,@crazypumpkineater,Apple Watch still don’t have oxygen sensor,1727740800,0,
Ugw8TvfysaRVPy0AGol4AaABAg,root,@Bashard-g9z,This guy is satisfyingly well spoken and intelligent love to see videos like that he just kept it simple but very informative at the same time thank you for this video wishing you more success and happiness,1727740800,0,
Ugw8TvfysaRVPy0AGol4AaABAg.A8DFAyQhG9ZA8DPJtWOMta,Ugw8TvfysaRVPy0AGol4AaABAg,@braden5293,new to the channel?lol,1727740800,0,
UgxjluIFL3mvG76jP0d4AaABAg,root,@erenstlawyer7773,The one thing I was looking to hear…was not mentioned…and…Thea was the memory size(s)… Specifically…the ProMax…I want to know…are the rumors true…of a 2 terabyte storage capacity…on…iPhone ProMax…,1727740800,0,
UgzRmnWmZdd98fMtYLZ4AaABAg,root,@kramshiron,Nothing new here then.,1727740800,0,
Ugzm9s9GeixVq_jqHTF4AaABAg,root,@macosbyanthony896,The only win here is the medal you won in Australia. The rest are all too familiar and very much expected of Apple. They just change normal words to make it sound fancy to sell old stuff.,1727740800,0,
UgxWhZqihhjHd9sAoB54AaABAg,root,@ben_angel,"People, use your brains - Google Pixel 9 pro xl. You're welcome.",1727740800,0,
UgzLOarLRcQacMO4LMN4AaABAg,root,@TheXileGrayson,"Yep I knew not to be excited for this year in fact it cememnted me leaving apple for the first time in 10 years, they need to hold for a year and start ACTUALLY MAKING SOMETHING NEW.",1727740800,0,
UgwWcGZfmyz0GiWjgqV4AaABAg,root,@marvdatboi,Idk why people get upset when they come out with new iPhones and the upgrades are minimal.  They’ve been doing this for years just get what you want and keep it pushing.,1727740800,4,
UgwetqrIg416o_u1_Zh4AaABAg,root,@FerrisMacWheel,"I like that blue colour but 60hz screen, bruuh...",1727740800,0,
UgxmdAD57ATFBkhoo2R4AaABAg,root,@MARLEY-mn9yz,12:56 that was a edit mistake 😳,1727740800,0,
Ugx-s8VJnafQdMT-ab94AaABAg,root,@kyb7795,Remember the canon eos r?,1727740800,0,
UgwU5h0pws3WVDki8ht4AaABAg,root,@CrayonPeople,people still buy this shit?,1727740800,0,
Ugz9xnwtNSRxIsXOBLV4AaABAg,root,@jonmclovin2935,9:44,1727740800,0,
UgxatrTjGXf7weasn1N4AaABAg,root,@Tzatsikemi,and people would still buy this lol,1727740800,0,
UgzWiqX4Fih41_HUCIp4AaABAg,root,@skdusjn1974,"I think they already have “the most powerful chip” and “the most powerful camera” already made for the next 10 years, and they’re just incrementally putting it in every years new iPhone.",1727740800,0,
UgwfRBR4wW7xQzgyW_F4AaABAg,root,@jilherme,"what about not buying another air pods max, and do a decent upgrade?",1727740800,0,
UgxYOXKj0g80m2Dr6Od4AaABAg,root,@artfulD,"One day people will wake up and realize apple has no intentions to push the envelope like it used to, but only to take your money with minimal Ux improvement",1727740800,0,
UgzSkU_3p8hlmBKsh094AaABAg,root,@PeterMJohns13,They still work perfect though. Apple phones are consistently good. The bigger battery will account for the increase in ram as well as all the power the Ai will use. The button on the side is a test feature. There’s nothing wrong with making small incremental changes in order to refine and improve.,1727740800,0,
UgzmFniO9_nTOhJKzMx4AaABAg,root,@jattanu94,appel: we have the best phone pixel: hold my beer bhai,1727740800,1,
Ugw3r41hlon4E98kImJ4AaABAg,root,@SlimTony,"The camera control button reminds me of the Power button from the Asus Zenfone Series (may it rest in peace, amen)",1727740800,0,
Ugw_wje4kW38rnPOb-V4AaABAg,root,@crazypumpkineater,They need couch mode where it will track how much I laid on the couch and provide statistics and then shame me for being so lazy,1727740800,0,
Ugykj9k56zww8LL11694AaABAg,root,@nazmulrana4072,❤❤❤❤❤❤ nice video me live in Bangladesh,1727740800,0,
Ugz82uwvRzhH8i3hFPR4AaABAg,root,@NitayNostrasifu,They chage the camera so they can sell you new 50 dollar phone cases that costed them 5 cents to make,1727740800,0,
Ugx8ICcUPW0lpTiXc054AaABAg,root,@bernios3446,AirPod Max: really a bad joke and a shame. They should have switched it for a much lighter version with new H3  chip and 20% cheaper.,1727740800,0,
Ugydfmog5N9r5NRBLoB4AaABAg,root,@nnoxx_PK,Im so mad they didnt change anything but i need usb c and the 15 is too fragile,1727740800,0,
Ugydfmog5N9r5NRBLoB4AaABAg.A8DF-AKxfsbA8DF3ZUHhCz,Ugydfmog5N9r5NRBLoB4AaABAg,@RONderluck,What do you mean they didn't change anything? What is wrong with you?,1727740800,0,
Ugydfmog5N9r5NRBLoB4AaABAg.A8DF-AKxfsbA8DFdszHSDM,Ugydfmog5N9r5NRBLoB4AaABAg,@nnoxx_PK,@RONderluck  ah yes my beloved “built in” ai and camera button,1727740800,0,
Ugw7PLgNcdctbTwGu-V4AaABAg,root,@sanchit-sood,Battery on iPhone 15 is worst. I regret buying it last year.,1727740800,0,
Ugw7PLgNcdctbTwGu-V4AaABAg.A8DEzt4JYD-A8DF5_sxp5O,Ugw7PLgNcdctbTwGu-V4AaABAg,@RONderluck,You obviously use your phone too much kid.,1727740800,0,
Ugw7PLgNcdctbTwGu-V4AaABAg.A8DEzt4JYD-A8DFm-_0At3,Ugw7PLgNcdctbTwGu-V4AaABAg,@sanchit-sood,@RONderluck  haha no sir,1727740800,0,
Ugwwg8YUKMBjjOpka8F4AaABAg,root,@Scaramiy1a,That new button really isnt for the left handed,1727740800,0,
Ugwwg8YUKMBjjOpka8F4AaABAg.A8DEzjwur9vA8DF7CoV5yB,Ugwwg8YUKMBjjOpka8F4AaABAg,@RONderluck,Your point?,1727740800,0,
UgxBjKPbs7tJ4864TVN4AaABAg,root,@leonardorodrigues7387,"same phone, different year",1727740800,0,
UgxBjKPbs7tJ4864TVN4AaABAg.A8DEzdXim43A8DFAN6kvGA,UgxBjKPbs7tJ4864TVN4AaABAg,@RONderluck,"Nope, Different Phone, Different Year.",1727740800,0,
UgxjvkBZM2dkeqIzYgN4AaABAg,root,@123mikey1000,Marques we need another podcast with you and joe roegan,1727740800,0,
UgybNclpW6XXX5P8uet4AaABAg,root,@alikiani3587,Same crap - different year .. time to move to Android,1727740800,0,
UgwermyGECmH2uCsXvV4AaABAg,root,@petergplus6667,9:50 what? You can see any OLED display from about any relevant angle on every device I know. Solving problems that don't exist for PR?,1727740800,0,
UgxZ0nuwx-8WyHpAkex4AaABAg,root,@dennisgenovese227,Same crap every year lol,1727740800,0,
Ugyh7a8ed1UtYH4LGGt4AaABAg,root,@Prolific_godswill,Fingerprint??? That should be for iPhone 20,1727740800,0,
UgyesOw5quhdCN2Gx7t4AaABAg,root,@NullByte0x00,The iPhone 16 still having 60Hz display is diabolical.  If possible could you do an FPS gaming test on the Pro Max when you do a full review ...  Ps: Send me the Air Pods with the lighting port 😭😭,1727740800,0,
UgwdWY374YmHQeH5Bo94AaABAg,root,@macosbyanthony896,"Went to Australia to win a tournament. Flew back in to listen to what Tim has cooked. Did a review afterwards and posted it. Give this gentleman another medel.  To all my iPhone customers, there is nothing new to see here. Let us wait for the next line-up of products.",1727740800,0,
UgyiyLaOoZXKbjcrzXR4AaABAg,root,@AlexKingSL,😂Apple OMG. So boring,1727740800,0,
UgxM3gavnySP-tc8zlF4AaABAg,root,@iFaulkner,😍😍😍,1727740800,0,
UgwxVU8e8QtLX0JrQ0B4AaABAg,root,@mamitt13,Who lined your hair up? 😂,1727740800,0,
UgyUecYruK2mXu_FdWJ4AaABAg,root,@Ecgmma,No thanks. They can keep it,1727740800,0,
UgyowOsXcbyta4w0b4l4AaABAg,root,@mohitshah4159,"Bullshit! Apple way behind, people buy it to show status, affording toilet slippers!",1727740800,0,
UgxfwTweYfWnE8-3hAJ4AaABAg,root,@BjornBottin,"is it just me or is the action button now even more lame compared to the camera button. You can only assign one function to it (I have the iPhone 15 Pro and this button sucks), Apple could you now really not have done better there. FFS!!!",1727740800,0,
UgxRWBoRusO4HUKKu-h4AaABAg,root,@KDGzephyr,Sponsor by zaddy tim,1727740800,0,
UgxczXt8BBHUPKUI1D14AaABAg,root,@hhhhgfh8983,"When I see the new update from apple I like .....""meh""",1727740800,0,
Ugy5znOoEj5UXLyDUtp4AaABAg,root,@Eliteboss2004,"Not pushing me to get a new phone, I upgraded from a 7 to a 13 when it came out, that was a big change, and I upgraded from an iPad Air 2 to a iPad Pro 2018, same thing no big change.",1727740800,0,
Ugy_lNBbT2xYofEgBjJ4AaABAg,root,@berktanbestel2651,"The fact that they still use USB 2.0 with a USB-C connection makes me cry, though 😒",1727740800,0,
UgzL6RKFkTTTj4LtsLR4AaABAg,root,@AquaRoxas17,I love my purple 14 pro but that teal looks nice imo,1727740800,0,
UgzGSrEd8WXj1idi1q14AaABAg,root,@garry2744,Isn't it crazy how the Dyson headphones actually seem like a better update in comparison to Apple's headphones?,1727740800,0,
UgzZMeUJbZ3oGyjLSS54AaABAg,root,@Gogoy2980,I love watching expensive things,1727740800,0,
UgzHlwAnO5FB5Dlc3-B4AaABAg,root,@camilaanaya7608,Im glad i switched to pixel lol,1727740800,0,
Ugyp2ZCyAgflgk4dk454AaABAg,root,@youngfreshsandwitch,Apple built an entire ecosystem of secure and reliable server farms to be able to handle the safe storage and use of AI in personal ways. It would take any other company half a decade to come close.,1727740800,0,
Ugz4z0C2ndAjcHmwerh4AaABAg,root,@Adamred1,"Well I will be upgrading, been having my X since the release so it’s about time. 😂",1727740800,0,
Ugy5acdGcVscks_LSQZ4AaABAg,root,@cam_bone,You’ve been reviewing the same exact phone for 10 years bro,1727740800,0,
UgzlHABHQ-so7AmeDIx4AaABAg,root,@pjdexter168,"I love love love that you call out Apple on their nonsense at times, it's refreshing, unlike iJustine who at this point is essentially an Apple Spokesperson.",1727740800,0,
Ugx1759ZPPAzE6BevQV4AaABAg,root,@tydalgamingttv,The AirPods 4 “upgrade” was actually comical. Why not just have 1 model stop confusing consumers and meet in the middle at possibly $159? I completely ignored the Max gimmick trick too😂,1727740800,0,
UgwUZQlOmgs_-R1usbB4AaABAg,root,@crazypumpkineater,It would be move to get rid of Siri as it is now. Siri is trash compared to google assistant.  Hopefully their new ai Siri will be as good as google or better,1727740800,0,
UgxanMjPX7kAQ0Sq25l4AaABAg,root,@Rudolfvirchoww,Not gonna try iphone 16 but will go for watch😊,1727740800,0,
UgzZT5SyppR3LO57YFt4AaABAg,root,@famn7280,I'm about to upgrade from 13Pro. After watching this. I'm not so sure. perhaps I should wait another year.,1727740800,0,
UgwFYlV_a8KCnt0a8ul4AaABAg,root,@petergplus6667,"He doesn't sound excited at all as an Apple fanboy. It's a minor update, the same as with Samsung since years.",1727740800,0,
UgxW_xj_8coUpNyOC_p4AaABAg,root,@mehulgadhavi12,I’m curious how case brands get the way to use the camera button.,1727740800,0,
Ugyc6kw_FRqVz2uwyfZ4AaABAg,root,@thehetzels,"As someone who has to save for a very long time to get a new phone, I’m just not sure the 16 pro is worth upgrading from the 14 pro. I do like what the came button will eventually do, but I can also do it on the screen in the Final Cut Camera app.",1727740800,0,
UgwIJwkzRwyqgZgZ_Qp4AaABAg,root,@trimotionmedia5487,"So many haters for no reason. I always upgrade every 3-4 years. So as always, this is gonna be a nice big upgrade from my iphone 13",1727740800,0,
UgzpHI6F8zALwWehEE54AaABAg,root,@Mars-Head,Bro thanks for your review ❤❤ egarly waiting for your review to get the best summary for the Apple long event 😅,1727740800,0,
UgxgVckeN0IF6LN5t7J4AaABAg,root,@FoxRacer090,My phone just got slower so that’s cool,1727740800,0,
Ugwtk59wCRA0C6GQvwt4AaABAg,root,@jlfern2882,"If Apple doesn't bring something new by the time I need to replace my iPhone 13 Pro, I'm definitely switching to the Pixel 9 Pro.",1727740800,0,
UgwTSYjf_VzCbHzLkyN4AaABAg,root,@tejachava2415,Get a Pixel 9 Pro and a Sonos Ace. You'll be amazed at how good they are.,1727740800,0,
UgyikidyutbDl49NA054AaABAg,root,@brssnkl,That's a crazy flex :D Love it :D 0:05,1727740800,0,
UgwneNe0HsoS5-zcJUF4AaABAg,root,@eshopper1,"I don’t watch many product review videos and I am not in the market for a new phone, watch or ‘buds. However, Mr Brownlee is so good at what he does he sets the standard and when he shows up in my YouTube feed, I always listen to what he has to say.",1727740800,0,
Ugx-3wlzBGSn0es23lJ4AaABAg,root,@ssergium.4520,I think they’ll eventually discontinue the AirPods Pro max. I have them and rarely use them because they’re just too damn heavy lol. My head feels weird and I never get used to them. They’re only awesome if I’m laying in bed listening to music because the noise canceling is still better. Otherwise I prefer my AirPods Pro 2. They’re my favorite Apple device. lol.,1727740800,0,
UgyQSMLHjvWu6lQ4Cz14AaABAg,root,@maddie1446-c6w,🎉❤,1727740800,0,
UgxzZwXeJ0BLlAhM7qp4AaABAg,root,@halim9390,Another biased review. People will not admit that apple had been totally shit in terms of innovation.,1727740800,0,
UgzAZqLzuQMB7jrklWd4AaABAg,root,@sarthakcreates,"the most boring, depressing and frustrating apple event ever.",1727740800,0,
UgzeFebmLfaXT7s3RHt4AaABAg,root,@mohamedashour457,The zoom in on the airpods max commentary is spot on 😂,1727740800,0,
UgykepfnrHjh2D5LURx4AaABAg,root,@arunantony3207,This was one of the worst product launches ever,1727740800,0,
UgwanQGgijn2OMSzvl14AaABAg,root,@Left4dead-01,User tech has plateaued. It will go on like this until some significant breakthrough occurs such as a perpetual battery that never needs charging.,1727740800,0,
UgykWRnI6Sfni7gJgBl4AaABAg,root,@mdabirmolla8399,The new button would be a hit if ypu were able to use it to scroll through tiktoks and reels,1727740800,0,
UgxoqL0EFKwXq-uqrXF4AaABAg,root,@mohamedaziz8,It was more interesting to listen to anker ad than the news about iPhones 😂,1727740800,0,
UgwN6TaNWTQlFb4jqGt4AaABAg,root,@cdelaclau,Technology development got slower. Challenge: to own a smartphone for minimum 3 years and change battery if needed,1727740800,0,
Ugx4cCZ0rM8Gb2fDJSJ4AaABAg,root,@markallen4514,"The thing that is really interesting to me as an older person is the “official” hearing aid designation.  I know it can’t be evaluated just yet but this is revolutionary if it works.  Getting OTC hearing aids for $250, wow. Apple tech otherwise is clearly on a plateau. Now that we’re only getting iterative changes, wouldn’t it be better for them to just designate iPhones by year?",1727740800,0,
UgzvG4nq3cOqA3LKt5Z4AaABAg,root,@P_A_X_A_N,"When I thought Apple couldn’t do any worst. Fucking criminals, siri is useless especially in HomePods,iPhones have no real innovation and they charge full price every year for increments by hyping their brand as if it was a religion. Even though I only get Apple devices when they are supposedly at their prime after several tweaks and updates yet they still disappoint. FaceTime was game changing nowadays most of the time doesn’t work. The phones are fast and have good battery, but this obsession with trying to milk us dry for negligent upgrades every year which are downgrades compared to other competitors is insanity. So much talent and money at their disposal and this is what they come up with. Shameful",1727740800,0,
UgznDl0u-Y3rl_uVKo54AaABAg,root,@Merabbit,60 hertz is a no go on 16 base. I’d never go back.   We won’t go back!,1727740800,0,
UgznDl0u-Y3rl_uVKo54AaABAg.A8DE_2gDA-TA8DEk1b-9Ar,UgznDl0u-Y3rl_uVKo54AaABAg,@RONderluck,Then don't buy it. No one is forcing you too.,1727740800,0,
UgzlgLDiv9HJuP1ySsB4AaABAg,root,@bigdawg3002,Apple had him in their right pocket every since he was schmoozing up with Tim Cook at one of their iPhone release events a couple of years ago. Expect nothing but passive-aggressive positive reviews about any apple products and the opposite about any samsung products.,1727740800,0,
Ugx7BtNcSGNo3E2_8LR4AaABAg,root,@cam_bone,You’re lucky they come out with two brand new iPhones every year. But they’ve been the same for 10 years,1727740800,0,
Ugx7BtNcSGNo3E2_8LR4AaABAg.A8DEZlnbrtAA8DEnCnVtfa,Ugx7BtNcSGNo3E2_8LR4AaABAg,@RONderluck,The same? Not even close.,1727740800,0,
Ugy1aWxcsgD40_kwMJJ4AaABAg,root,@Nelituv9,"Marques, do yourself a favor already - move to Sony WH1000-XM5 already. Ditch the Airpods Pro Max.",1727740800,0,
UgxbxCu_P4GV5JAUgHt4AaABAg,root,@saitotimelami,Apple: Our new cameras are Revolutionary.  Xiaomi: You spoke too soon.,1727740800,9,
UgxbxCu_P4GV5JAUgHt4AaABAg.A8DEYdaoNJ1A8DHxyZedVy,UgxbxCu_P4GV5JAUgHt4AaABAg,@BillyPhilipRwoth,No one cares about Xylophone 😅,1727740800,2,
UgxbxCu_P4GV5JAUgHt4AaABAg.A8DEYdaoNJ1A8DKkeAlIb4,UgxbxCu_P4GV5JAUgHt4AaABAg,@about_blank.,​ @BillyPhilipRwoth  Well too bad 😂 Xiaomi is the fastest growing company in 2024.,1727740800,0,
UgxbxCu_P4GV5JAUgHt4AaABAg.A8DEYdaoNJ1A8DL8_jOeaa,UgxbxCu_P4GV5JAUgHt4AaABAg,@comtruise402,@about_blank.  fastest growing with fudged numbers and cooked books. go away ccp bot.,1727740800,0,
Ugw1eqYq3eZlcEERnZp4AaABAg,root,@romeogarcia2659,the same but more expensive,1727740800,0,
Ugw1eqYq3eZlcEERnZp4AaABAg.A8DEY3eKh9GA8DEpJ75hFK,Ugw1eqYq3eZlcEERnZp4AaABAg,@RONderluck,It's not the same and it's the same price as last year.,1727740800,0,
Ugysh_V3oVml2mDStj94AaABAg,root,@Jack_Danyo,"2025 iphone 17 revolutionary 60hz  2026 iphone 18 revolutionary 60hz 2027 iphone 19 revolutionary 60hz.  Meanwhile releasing will be 240hz cellphones and yet still at 60hz. I own a 15pro and the 120hz is amazing but come on Apple, stop with the same old same old",1727740800,0,
UgzSR_C9JGlQFQyebXR4AaABAg,root,@StevenzPaul,You din't wait to get to the studio,1727740800,0,
Ugy1iyvmQcFyz9KLyJt4AaABAg,root,@sixtusonyedibe1619,That someone sounds like @jerryrigeverything 😂😂,1727740800,0,
Ugy35gMX3S_rq-sg6ZV4AaABAg,root,@--julian_,congrats on winning!,1727740800,0,
UgzPrzzjCln0WhlPH1V4AaABAg,root,@esbilo,I can't believe the new iPhone still has a 60hz display,1727740800,0,
UgzPrzzjCln0WhlPH1V4AaABAg.A8DEVmkZ4ReA8DEr47OYFl,UgzPrzzjCln0WhlPH1V4AaABAg,@RONderluck,"If you don't like it, then don't buy it.",1727740800,0,
